"Thrust Speed Average, mm/min",USCSID,lv,Nvalue,"Total thrust force, MN",[99] Average shield jack stroke,"No.1 Screw revolution, min-1","Cutter Torque, MN-m","No.1 Screw Torque, MN-m",[58] Cutter Speed,[66] No.1 Gate stroke,"Soil Pressure, kPa",[628] Thrust Num Selected
52,5,27.41,4,22.052,1730,8.6,5.381,0.822,0.5,46,279.5,22
52,6,26.6,3.71,20.551,784,8.6,5.128,0.911,0.5,49,258.5,20
52,6,20.87,19.25,22.682,1443,8.6,4.862,1.02,0.5,43,271,21
52,5,27.39,4,22.327,972,8.6,5.314,0.814,0.5,47,264.5,20
52,6,26.6,3.71,21.065,903,8.6,5.105,0.869,0.5,49,266.5,20
52,6,26.59,3.71,21.606,845,8.6,5.153,0.901,0.5,53,275,21
52,6,26.63,3.71,19.931,2091,8.6,5.208,0.883,0.5,48,260.5,20
52,5,17.36,8.33,22.128,1275,8.6,4.803,1.043,0.5,46,290.5,21
52,6,20.86,19.25,23.279,1762,8.6,5.251,1.065,0.5,25,279,20
52,6,18.34,10.38,18.255,876,8.6,4.813,0.756,0.5,43,255.5,23
52,6,26.59,3.71,21.581,905,8.6,5.146,0.871,0.5,53,275,21
52,6,20.87,19.25,22.669,1503,8.6,4.873,1.027,0.5,43,275,21
52,6,26.6,3.71,20.918,764,8.6,5.105,0.963,0.5,49,266,20
52,6,20.87,19.25,22.286,1563,8.6,4.823,1.004,0.5,43,266,21
52,5,17.36,8.33,22.185,1294,8.6,4.738,1.001,0.5,46,294,21
52,6,20.87,19.25,22.421,1543,8.6,4.802,1.016,0.5,43,270,21
52,2,28.8,13.17,24.993,718,8.7,5.253,0.922,0.5,31,265,23
52,5,24.39,1.71,17.094,640,8.7,5.134,0.608,0.5,35,233,21
52,3,29.56,6.43,24.084,1243,8.7,5.33,1.016,0.5,38,266.5,20
52,6,26.63,3.71,19.601,1571,8.7,5.179,0.91,0.5,48,258.5,20
52,3,29.56,6.43,24.719,1083,8.7,5.29,1.01,0.5,38,287,20
52,6,18.34,10.38,18.203,1136,8.7,4.781,0.805,0.5,43,268,23
52,6,26.59,3.71,22.058,702,8.7,5.13,0.889,0.5,47,287.5,21
52,6,26.65,3.71,21.586,1155,8.7,5.18,0.942,0.5,50,278.5,23
52,5,26.99,4,23.149,2138,8.7,5.311,0.787,0.5,46,276.5,24
52,6,20.87,19.25,22.579,1363,8.7,4.832,0.998,0.5,43,270,21
52,6,26.6,3.71,21.497,2022,8.7,5.144,0.987,0.5,49,283,20
52,6,20.87,19.25,22.6,1344,8.7,4.828,0.998,0.5,43,271.5,21
52,6,18.03,10.38,19.826,2018,8.7,4.971,0.843,0.5,30,290.5,24
52,6,26.65,3.71,21.575,795,8.7,5.091,0.839,0.5,50,271,23
52,6,18.03,10.38,19.378,1939,8.7,4.917,0.802,0.5,30,277,24
52,6,26.6,3.71,21.198,2062,8.7,5.163,0.953,0.5,49,279.5,20
52,5,24.54,5.14,19.737,1805,8.7,5.627,1.159,0.5,53,387.5,21
52,6,20.86,19.25,24.61,1121,8.7,5.062,1.074,0.5,25,298.5,20
52,6,26.63,3.71,19.501,1171,8.7,5.201,0.86,0.5,48,250,20
52,6,26.59,3.71,21.996,682,8.7,5.124,0.878,0.5,47,281,21
52,6,18.13,10.38,19.293,897,8.7,4.996,0.798,0.5,43,278.5,23
52,6,26.65,3.71,21.759,835,8.7,5.068,0.89,0.5,50,274,23
52,3,29.56,6.43,22.678,1343,8.7,5.285,1,0.5,38,258.5,19
52,6,26.63,3.71,20.129,1131,8.7,5.194,0.876,0.5,48,263.5,20
52,5,27.38,4,19.913,1152,8.8,5.24,0.825,0.5,46,265,15
52,5,27.41,4,21.794,2090,8.8,5.326,0.763,0.5,45,273.5,22
52,6,26.65,3.71,20.893,1636,8.8,5.182,0.952,0.5,50,275,23
52,6,26.63,3.71,19.795,1151,8.8,5.211,0.85,0.5,48,259,20
52,6,26.65,3.71,20.97,1676,8.8,5.245,0.953,0.5,50,274.5,23
52,6,26.59,3.71,20.224,1865,8.8,5.173,0.886,0.5,53,269,21
52,5,27.2,4,23.767,1317,8.8,5.365,0.764,0.5,47,292,23
52,5,27.41,4,21.76,2150,8.8,5.318,0.785,0.5,45,272,22
52,5,24.52,5.14,16.353,1931,8.8,5.337,0.593,0.5,35,235.5,23
52,6,26.59,3.71,21.737,922,8.8,5.137,0.888,0.5,47,270.5,21
52,6,26.59,3.71,21.337,942,8.8,5.138,0.886,0.5,47,266.5,21
52,6,26.59,3.71,20.789,1141,8.8,5.176,0.896,0.5,47,269,21
52,5,27.2,4,23.649,1918,8.8,5.428,0.82,0.5,47,286.5,23
52,6,26.59,3.71,21.357,1081,8.8,5.194,0.868,0.5,47,279,21
52,6,26.65,3.71,20.806,1075,8.8,5.224,0.878,0.5,50,266.5,23
52,6,18.13,10.38,18.543,1038,8.8,5.001,0.788,0.5,43,272,23
52,6,26.59,3.71,20.066,1581,8.8,5.178,0.874,0.5,47,263.5,21
52,5,17.36,8.33,22.08,955,8.8,4.677,1.021,0.5,46,273.5,21
52,5,17.36,8.33,22.193,835,8.8,4.72,1.055,0.5,46,285,21
52,6,26.59,3.71,19.958,1561,8.8,5.171,0.87,0.5,47,263,21
52,5,17.36,8.33,20.852,1776,8.8,4.726,1.011,0.5,46,290,22
52,5,17.36,8.33,21.988,895,8.8,4.724,1.035,0.5,46,274,21
52,6,18.03,10.38,20.02,1678,8.8,4.884,0.914,0.5,30,286,24
52,6,18.13,10.38,18.888,1058,8.8,4.971,0.812,0.5,43,280.5,23
52,6,18.13,10.38,19.405,978,8.8,5.025,0.824,0.5,43,279.5,23
52,6,18.13,10.38,19.927,1700,8.8,5.033,0.823,0.5,43,287.5,24
52,6,18.03,10.38,19.433,1859,8.8,4.859,0.859,0.5,30,288,24
52,5,24.39,1.71,17.961,660,8.8,5.121,0.712,0.5,35,250.5,21
52,6,26.63,3.71,20.616,771,8.8,5.165,0.922,0.5,48,266,20
52,6,18.03,10.38,19.69,2159,8.9,4.935,0.819,0.5,30,281,24
52,6,26.63,3.71,20.905,752,8.9,5.192,0.916,0.5,48,274,21
52,5,23.1,4.43,19.987,2165,8.9,5.651,1.161,0.5,51,393,25
52,6,26.65,3.71,20.783,1515,8.9,5.141,0.918,0.5,50,271,23
52,5,17.36,8.33,21.126,2035,8.9,4.876,0.989,0.5,46,279.5,22
52,5,27.41,4,23.722,791,8.9,5.409,0.791,0.5,46,285.5,22
52,6,18.13,10.38,19.425,1098,8.9,4.992,0.848,0.5,43,287,23
52,5,24.52,5.14,17.595,852,8.9,5.144,0.61,0.5,35,239.5,23
52,5,17.36,8.33,20.972,1636,8.9,4.736,1.011,0.5,46,279.5,22
52,6,18.03,10.38,19.325,1919,8.9,4.89,0.791,0.5,30,283,24
52,6,18.13,10.38,19.663,1118,8.9,4.971,0.88,0.5,43,285,23
52,6,26.63,3.71,20.575,910,8.9,5.165,0.861,0.5,48,253,20
52,6,18.45,10.38,18.024,732,8.9,4.964,0.918,0.5,34,281.5,20
52,6,26.59,3.71,19.941,1541,8.9,5.175,0.892,0.5,47,260.5,21
52,6,20.86,19.25,22.468,1483,8.9,5.239,0.998,0.5,25,266.5,20
52,6,18.45,10.38,19.224,852,8.9,4.985,0.927,0.5,34,285,21
52,6,20.86,19.25,22.41,1162,8.9,4.981,0.926,0.5,25,261,20
52,6,26.6,3.71,20.08,1363,8.9,5.154,0.883,0.5,49,263.5,19
52,6,26.63,3.71,20.29,792,8.9,5.168,0.896,0.5,48,261,20
52,5,17.36,8.33,20.48,1836,8.9,4.72,0.976,0.5,46,279,22
52,6,18.03,10.38,19.9,1999,8.9,4.963,0.843,0.5,30,289,24
52,6,18.03,10.38,19.891,1598,8.9,4.913,0.906,0.5,30,288.5,24
52,6,26.6,3.71,20.248,1343,8.9,5.157,0.902,0.5,49,263.5,19
52,5,27.39,4,20.781,1173,8.9,5.256,0.851,0.5,47,255,21
52,5,27.41,4,23.252,970,8.9,5.322,0.769,0.5,46,286,22
52,5,26.99,4,23.362,1516,8.9,5.331,0.8,0.5,46,277.5,24
52,5,17.36,8.33,20.669,1696,8.9,4.785,0.976,0.5,46,279.5,22
52,5,17.36,8.33,21.204,2095,8.9,4.89,1.026,0.5,46,275.5,22
52,6,26.59,3.71,20.285,1445,9,5.207,0.921,0.5,53,267.5,21
52,6,26.63,3.71,19.401,1771,9,5.249,0.874,0.5,48,258.5,20
52,6,26.65,3.71,20.953,1796,9,5.214,0.942,0.5,50,276,23
52,6,18.03,10.38,19.487,1879,9,4.867,0.817,0.5,30,285,24
52,5,17.36,8.33,20.483,1716,9,4.741,1.029,0.5,46,277,22
52,6,26.59,3.71,21.342,1705,9,5.223,0.952,0.5,53,286,21
52,5,24.2,1.71,17.145,773,9,5.186,0.6,0.5,35,225,25
52,6,26.59,3.71,20.111,1465,9,5.222,0.893,0.5,53,268,21
52,5,24.54,5.14,21.054,1645,9,5.723,1.25,0.5,53,405,21
52,6,18.45,10.38,18.933,953,9,4.934,0.903,0.5,34,281.5,21
52,6,26.65,3.71,20.351,1556,9,5.145,0.892,0.5,50,263.5,23
52,6,26.59,3.71,19.959,1366,9,5.175,0.858,0.5,53,261.5,21
52,5,27.41,4,22.077,1350,9,5.395,0.787,0.5,46,276,22
52,5,24.39,1.71,15.849,981,9,5.239,0.555,0.5,34,223.5,21
52,6,26.59,3.71,20.303,1326,9,5.184,0.883,0.5,53,266,21
52,6,18.03,10.38,18.886,1377,9,4.947,0.841,0.5,30,277,24
52,6,26.59,3.71,20.161,1346,9,5.165,0.88,0.5,53,264,21
52,5,24.39,1.71,16.158,1301,9,5.216,0.662,0.5,34,226.5,21
52,5,27.41,4,22.443,1271,9,5.349,0.769,0.5,46,283,22
52,6,26.59,3.71,20.598,1105,9,5.15,0.917,0.5,53,270,21
52,6,26.63,3.71,19.678,1730,9,5.249,0.89,0.5,48,260,20
52,6,26.59,3.71,20.317,1125,9,5.145,0.912,0.5,53,265,21
52,6,26.63,3.71,19.384,1950,9,5.206,0.87,0.5,48,259,20
52,6,26.59,3.71,20.039,1485,9,5.247,0.881,0.5,53,265.5,21
52,6,26.59,3.71,20.76,1725,9,5.183,0.947,0.5,53,276,21
52,6,20.86,19.25,22.75,2063,9,5.25,1.009,0.5,25,277.5,20
52,6,18.03,10.38,19.498,2139,9,4.949,0.83,0.5,30,278,24
52,6,26.59,3.71,21.055,2020,9,5.164,0.914,0.5,47,279,22
52,6,18.45,10.38,18.633,752,9,4.976,0.903,0.5,34,287,20
52,6,26.59,3.71,20.921,1860,9,5.174,0.916,0.5,47,280,21
52,5,27.41,4,22.621,1170,9,5.336,0.773,0.5,46,278.5,22
52,5,24.55,5.14,14.608,1309,9.1,5.052,0.46,0.5,46,214,20
52,6,26.6,3.71,21.027,2082,9,5.179,0.896,0.5,49,280.5,20
52,6,26.59,3.71,20.836,2040,9,5.186,0.894,0.5,47,274,22
52,6,26.63,3.71,20.141,1090,9,5.201,0.896,0.5,48,260.5,20
52,6,26.63,3.71,20.626,1651,9.1,5.258,0.944,0.5,48,271.5,20
52,6,18.13,10.38,19.901,617,9.1,4.99,0.887,0.5,43,294,23
52,6,26.59,3.71,20.626,1880,9.1,5.174,0.929,0.5,47,274.5,21
52,6,18.13,10.38,20.087,1178,9.1,4.994,0.856,0.5,43,292.5,23
52,6,26.59,3.71,20.544,1701,9.1,5.184,0.92,0.5,47,273.5,21
52,6,26.65,3.71,21.444,895,9.1,5.116,0.903,0.5,50,266.5,23
52,6,18.13,10.38,19.915,1720,9.1,5.015,0.851,0.5,43,287.5,24
52,6,26.59,3.71,20.65,2060,9.1,5.232,0.907,0.5,47,269,22
52,6,26.6,3.71,19.416,1743,9.1,5.197,0.894,0.5,49,260,19
52,6,18.13,10.38,19.782,1780,9.1,4.97,0.844,0.5,43,279,24
52,6,18.13,10.38,19.904,1740,9.1,4.986,0.866,0.5,43,284.5,24
52,6,26.6,3.71,19.916,1523,9.1,5.106,0.871,0.5,49,261.5,19
52,5,27.39,4,21.266,1853,9.1,5.41,0.752,0.5,47,264,21
52,6,18.13,10.38,19.298,1901,9.1,5.043,0.818,0.5,43,272.5,24
52,5,27.39,4,22.159,1493,9.1,5.463,0.806,0.5,47,271.5,21
52,5,24.2,1.71,16.99,1313,9.1,5.185,0.627,0.5,35,238.5,25
52,5,24.57,1.71,15.921,1557,9.1,5.228,0.577,0.5,50,230,21
52,5,27.39,4,21.605,1153,9.1,5.283,0.831,0.5,47,264.5,20
52,6,18.23,10.38,17.718,1795,9.1,5.013,0.788,0.5,36,259,22
52,6,18.23,10.38,17.478,1136,9.1,5.014,0.796,0.5,36,255,21
52,6,26.6,3.71,21.483,1083,9.1,5.096,0.917,0.5,49,284,19
52,6,26.6,3.71,19.552,1543,9.1,5.112,0.843,0.5,49,257,19
52,6,26.59,3.71,20.013,1981,9.1,5.21,0.859,0.5,47,266,22
52,6,28.51,5.13,29.015,673,9.1,5.689,1.177,0.5,35,306,22
52,6,18.23,10.38,18.073,836,9.1,4.925,0.832,0.5,36,265,21
52,5,27.2,4,23.363,1238,9.1,5.343,0.766,0.5,47,279.5,23
52,6,18.13,10.38,18.095,818,9.1,4.93,0.789,0.5,43,264,23
52,6,18.23,10.38,17.889,1316,9.1,4.996,0.823,0.5,36,262,22
52,6,18.23,10.38,17.537,1156,9.1,5.035,0.795,0.5,36,257.5,21
52,6,26.65,3.71,20.985,1656,9.1,5.217,0.949,0.5,50,274,23
52,6,18.23,10.38,17.969,1295,9.1,4.997,0.802,0.5,36,267.5,22
52,6,18.23,10.38,18.249,876,9.1,4.93,0.791,0.5,36,268.5,21
52,6,26.59,3.71,20.223,1940,9.1,5.177,0.887,0.5,47,273,21
52,6,26.59,3.71,19.994,1960,9.1,5.23,0.878,0.5,47,268,21
52,6,26.63,3.71,19.921,1530,9.1,5.199,0.926,0.5,48,262.5,20
52,6,18.23,10.38,18.035,1256,9.1,4.982,0.792,0.5,36,269.5,22
52,6,26.59,3.71,20.584,1361,9.1,5.21,0.899,0.5,47,270.5,21
52,6,18.13,10.38,20.289,2121,9.2,4.97,0.814,0.5,43,275,24
52,6,26.6,3.71,19.378,1563,9.2,5.097,0.837,0.5,49,252,19
52,6,18.23,10.38,17.775,1056,9.2,4.957,0.807,0.5,36,268,21
52,6,18.13,10.38,20.305,2140,9.2,4.987,0.781,0.5,43,277.5,24
52,6,18.45,10.38,17.539,712,9.2,4.975,0.854,0.5,34,274,20
52,6,18.23,10.38,17.528,1735,9.2,4.983,0.779,0.5,36,261.5,22
52,5,24.39,1.71,17.159,921,9.2,5.197,0.651,0.5,35,237,21
52,6,26.59,3.71,20.453,1381,9.2,5.216,0.862,0.5,47,269.5,21
52,6,18.34,10.38,18.68,1498,9.2,4.912,0.814,0.5,43,273.5,22
52,6,18.23,10.38,17.858,1836,9.2,4.974,0.779,0.5,36,265.5,23
52,5,24.2,1.71,17.588,793,9.2,5.183,0.609,0.5,35,233.5,25
52,5,27.39,4,22.457,1772,9.2,5.381,0.767,0.5,47,284.5,21
52,6,18.03,10.38,20.071,1698,9.2,4.911,0.9,0.5,30,288.5,24
52,6,18.34,10.38,18.573,1538,9.2,4.822,0.819,0.5,43,274,22
52,6,18.13,10.38,18.132,838,9.2,4.945,0.8,0.5,43,258,23
52,5,24.54,5.14,20.161,905,9.2,5.564,1.229,0.5,53,390,21
52,6,18.34,10.38,18.669,1659,9.2,4.785,0.818,0.5,43,268.5,22
52,6,18.23,10.38,18.052,1916,9.2,4.953,0.799,0.5,36,265.5,23
52,5,27.39,4,22.324,1974,9.2,5.353,0.824,0.5,47,275,22
52,6,18.23,10.38,18.045,1936,9.2,4.917,0.803,0.5,36,267,23
52,6,18.34,10.38,18.594,1558,9.2,4.791,0.814,0.5,43,270,22
52,6,18.03,10.38,19.963,997,9.2,4.904,0.851,0.5,30,289.5,24
52,6,18.13,10.38,19.219,1239,9.2,4.986,0.846,0.5,43,285,24
52,6,20.86,19.25,22.336,2082,9.2,5.241,0.983,0.5,25,274,20
52,6,18.34,10.38,18.143,1337,9.2,4.82,0.796,0.5,43,265.5,22
52,6,18.34,10.38,18.533,1578,9.2,4.768,0.797,0.5,43,273,22
52,6,18.34,10.38,19.062,1738,9.2,4.802,0.802,0.5,43,273,22
52,6,18.34,10.38,18.402,1377,9.2,4.825,0.77,0.5,43,266,22
52,6,18.34,10.38,18.622,1678,9.2,4.791,0.825,0.5,43,266,22
52,6,18.23,10.38,17.988,1956,9.2,4.92,0.822,0.5,36,266.5,23
52,6,26.63,3.71,19.656,1551,9.2,5.186,0.907,0.5,48,258.5,20
52,6,18.34,10.38,18.221,1839,9.2,4.775,0.795,0.5,43,267.5,22
52,6,26.65,3.71,22.367,674,9.2,5.101,0.921,0.5,50,277,23
52,6,18.23,10.38,17.467,776,9.2,4.936,0.786,0.5,36,254.5,21
52,5,24.2,1.71,16.98,1434,9.2,5.155,0.615,0.5,35,231.5,25
52,6,18.34,10.38,18.326,1297,9.3,4.826,0.773,0.5,43,267.5,23
52,6,18.34,10.38,19.054,1959,9.3,4.757,0.829,0.5,43,273,22
52,6,18.34,10.38,18.722,2039,9.3,4.763,0.84,0.5,43,266,22
52,6,18.34,10.38,18.935,2118,9.3,4.769,0.8,0.5,43,274.5,21
52,5,24.76,1.71,16.207,2045,9.3,5.114,0.585,0.5,50,235,22
52,6,18.34,10.38,19.003,1759,9.3,4.819,0.823,0.5,43,276,22
52,6,18.34,10.38,18.608,1277,9.3,4.819,0.794,0.5,43,271.5,23
52,6,18.34,10.38,18.701,1237,9.3,4.783,0.813,0.5,43,272.5,23
52,6,18.34,10.38,18.66,1257,9.3,4.808,0.825,0.5,43,270.5,23
52,5,27.2,4,23.271,2160,9.3,5.339,0.773,0.5,47,278,24
52,5,27.2,4,23.265,1157,9.3,5.344,0.793,0.5,47,275,23
52,6,18.34,10.38,18.204,1859,9.3,4.778,0.773,0.5,43,265.5,22
52,5,27.2,4,24.805,978,9.3,5.335,0.805,0.5,47,294,23
52,6,18.13,10.38,19.58,1278,9.3,4.975,0.829,0.5,43,287,24
52,5,24.2,1.71,17.597,993,9.3,5.185,0.643,0.5,35,236.5,25
52,6,18.13,10.38,18.862,1479,9.3,5.015,0.789,0.5,43,273,24
52,5,24.54,5.14,20.964,665,9.4,5.619,1.253,0.5,53,399,21
52,3,29.56,6.43,23.733,1224,9.4,5.255,1.017,0.5,38,264,20
52,5,27.39,4,22.658,1653,9.4,5.383,0.756,0.5,47,291.5,21
52,6,18.34,10.38,18.501,1016,9.4,4.792,0.819,0.5,43,275.5,23
52,6,18.13,10.38,19.178,1579,9.4,5.035,0.81,0.5,43,276.5,24
52,5,24.53,5.14,16.5,1837,9.4,5.185,0.597,0.5,35,231,25
52,6,26.59,3.71,20.512,762,9.4,5.127,0.876,0.5,47,262,21
52,6,18.45,10.38,18.139,653,9.4,5.001,0.838,0.5,34,276.5,21
52,6,18.13,10.38,19.085,1539,9.4,5.009,0.818,0.5,43,277,24
52,6,18.13,10.38,19.205,1379,9.4,4.968,0.829,0.5,43,279.5,24
52,5,27.2,4,23.301,1337,9.4,5.397,0.786,0.5,47,277,23
52,5,24.2,1.71,16.54,1114,9.4,5.2,0.604,0.5,35,228,25
52,5,27.41,4,22.361,1030,9.4,5.214,0.738,0.5,46,279.5,22
52,6,18.34,10.38,18.265,836,9.4,4.806,0.796,0.5,43,264,23
52,6,18.34,10.38,18.614,936,9.4,4.848,0.784,0.5,43,262.5,23
52,6,18.13,10.38,19.175,1359,9.4,4.975,0.831,0.5,43,282,24
52,6,18.34,10.38,18.152,1116,9.4,4.813,0.803,0.5,43,265.5,23
52,6,18.34,10.38,18.395,1077,9.4,4.855,0.794,0.5,43,268,23
52,6,18.34,10.38,18.267,856,9.4,4.819,0.754,0.5,43,261,23
52,5,24.95,1.71,14.493,1082,9.5,5.095,0.46,0.5,51,208,23
52,6,18.34,10.38,18.371,1056,9.5,4.841,0.801,0.5,43,266,23
52,6,18.03,10.38,19.647,1518,9.5,4.99,0.866,0.5,30,284,24
52,5,24.39,1.71,17.08,700,9.5,5.129,0.672,0.5,35,240.5,21
52,6,18.03,10.38,19.691,1076,9.5,4.907,0.868,0.5,30,285,24
52,6,18.03,10.38,19.899,1117,9.5,4.956,0.88,0.5,30,283,24
52,6,22.62,4.71,21.704,1941,9.5,4.927,0.524,0.5,20,198,23
52,6,18.03,10.38,19.812,1137,9.5,4.953,0.883,0.5,30,283.5,24
52,6,26.65,3.71,21.995,694,9.5,5.11,0.932,0.5,50,272,23
52,6,22.62,4.71,22.127,1961,9.5,4.949,0.528,0.5,20,209.5,23
52,6,18.03,10.38,19.198,1337,9.5,4.929,0.854,0.5,30,285,24
52,6,18.03,10.38,19.574,1177,9.5,4.953,0.906,0.5,30,281.5,24
52,6,18.03,10.38,20.589,635,9.5,4.978,0.903,0.5,30,285,24
52,5,24.2,1.71,16.496,1533,9.5,5.222,0.623,0.5,35,223.5,25
52,5,27.39,4,21.74,1673,9.5,5.383,0.796,0.5,47,266.5,21
52,5,24.53,5.14,17.225,897,9.6,5.132,0.613,0.5,35,233,23
52,6,26.6,3.71,19.556,2122,9.6,5.185,0.882,0.5,49,258.5,20
52,5,24.76,1.71,15.335,964,9.6,5.073,0.56,0.5,50,216,22
52,6,18.45,10.38,18.403,1113,9.6,4.966,0.865,0.5,34,283,21
52,5,24.39,1.71,16.083,1061,9.6,5.168,0.559,0.5,34,231.5,21
52,6,18.03,10.38,19.339,1317,9.6,4.938,0.867,0.5,30,285.5,24
52,6,18.45,10.38,18.661,1253,9.6,4.939,0.895,0.5,34,283,21
52,2,28.8,13.17,23.928,679,9.7,5.273,1.051,0.5,31,272,23
52,5,24.56,5.14,14.797,2124,9.7,5.087,0.525,0.5,45,209,20
52,6,18.45,10.38,18.279,1133,9.7,4.962,0.88,0.5,34,281,21
52,5,24.2,1.71,17.04,2172,9.7,5.255,0.578,0.5,35,231,25
52,6,22.63,4.71,21.911,1303,9.7,4.971,0.575,0.5,19,198.5,22
52,5,24.39,1.71,16.488,1241,9.7,5.215,0.633,0.5,34,232,21
52,5,24.54,5.14,15.907,1108,9.7,5.13,0.559,0.5,47,228,23
52,6,22.63,4.71,21.088,2023,9.7,5.027,0.505,0.5,21,197,22
52,6,22.61,4.71,22.311,2131,9.8,5.013,0.558,0.5,22,214,20
52,6,18.45,10.38,18.868,1875,9.8,4.998,0.883,0.5,34,286.5,22
52,5,24.56,5.14,15.133,1063,9.8,5.054,0.562,0.5,45,219,21
52,6,22.62,4.71,22.314,2121,9.8,5.071,0.585,0.5,21,196.5,23
52,6,22.63,4.71,20.692,1944,9.8,5.181,0.483,0.5,18,194,22
52,5,32.06,11.43,25.407,1904,9.8,5.682,0.97,0.5,60,312,19
52,5,24.57,1.71,14.556,717,9.8,5.107,0.477,0.5,50,202.5,22
52,5,24.57,1.71,14.784,878,9.8,5.112,0.477,0.5,50,202,21
52,6,22.62,4.71,21.327,1638,9.8,5.182,0.51,0.5,19,207.5,21
52,5,32.06,11.43,30.96,1366,9.8,6.022,1.057,0.5,60,308,20
52,5,24.52,5.14,16.732,1911,9.8,5.315,0.613,0.5,35,238.5,23
52,5,24.39,1.71,16.758,861,9.8,5.202,0.545,0.5,35,233.5,21
52,5,24.52,5.14,15.778,1672,9.9,5.287,0.609,0.5,35,221,23
52,6,22.62,4.71,22.02,2081,9.9,4.987,0.572,0.5,21,196.5,23
52,5,24.55,5.14,14.998,1288,9.9,5.065,0.526,0.5,46,218.5,20
52,6,22.59,4.71,18.716,1759,9.9,4.963,0.55,0.5,13,194.5,23
52,5,24.39,1.71,16.391,2081,9.9,5.213,0.626,0.5,34,236.5,21
52,6,18.45,10.38,17.875,1995,10,5.012,0.842,0.5,34,270,22
52,5,24.57,1.71,16.836,1877,10,5.286,0.69,0.5,50,235.5,21
52,5,24.54,5.14,16.24,1748,10,5.164,0.589,0.5,47,228.5,23
52,5,24.56,5.14,20.386,1867,10,5.692,1.161,0.5,53,396,21
52,5,24.55,5.14,15.275,1109,10,5.004,0.591,0.5,46,224,20
52,5,24.2,1.71,18.147,1054,10,5.173,0.704,0.5,35,243,25
52,5,24.53,5.14,16.885,1057,10.1,5.18,0.686,0.5,35,236,23
52,5,27.2,4,22.72,1958,10.1,5.384,0.779,0.5,47,274.5,23
52,6,22.62,4.71,19.573,1299,10.1,5.002,0.553,0.5,19,186,21
52,5,24.53,5.14,16.88,916,10.1,5.149,0.581,0.5,35,232.5,23
52,5,24.2,1.71,16.218,1273,10.1,5.163,0.547,0.5,35,219,25
52,5,24.76,1.71,15.504,943,10.1,5.064,0.572,0.5,50,218.5,22
52,6,22.6,4.71,18.859,1757,10.1,5.092,0.49,0.5,21,201.5,21
52,6,22.59,4.71,19.555,1918,10.2,4.778,0.548,0.5,13,212,23
52,5,24.57,1.71,15.668,1697,10.2,5.236,0.52,0.5,50,224,21
52,6,22.6,4.71,18.878,1357,10.2,4.95,0.557,0.5,13,197.5,23
52,5,24.57,1.71,15.494,2097,10.2,5.224,0.528,0.5,50,220.5,21
52,5,24.76,1.71,15.529,2144,10.2,5.156,0.553,0.5,50,226.5,22
52,5,24.57,1.71,16.416,2037,10.2,5.21,0.618,0.5,50,226.5,21
52,6,18.45,10.38,18.333,1353,10.3,4.958,0.891,0.5,34,280.5,21
52,6,22.62,4.71,21.219,1678,10.3,5.195,0.562,0.5,19,204.5,21
52,5,24.57,1.71,16.437,1897,10.3,5.293,0.621,0.5,50,231,21
52,5,24.95,1.71,14.74,1182,10.3,5.077,0.504,0.5,51,206.5,23
52,5,24.54,5.14,15.892,847,10.3,5.083,0.538,0.5,47,218.5,23
52,5,24.76,1.71,15.233,1645,10.3,5.041,0.549,0.5,50,208,23
52,5,24.39,1.71,15.6,1720,10.3,5.291,0.555,0.5,34,226,21
52,5,24.2,1.71,16.361,1852,10.3,5.196,0.572,0.5,35,225,25
52,6,22.63,4.71,20.635,1444,10.4,5.148,0.495,0.5,22,198,22
52,5,24.39,1.71,15.452,1441,10.4,5.245,0.528,0.5,34,226,21
52,6,22.59,4.71,18.99,1939,10.4,4.84,0.574,0.5,13,200,23
52,5,24.52,5.14,17.35,2090,10.5,5.248,0.658,0.5,35,246.5,23
52,5,24.76,1.71,15.577,1624,10.5,5.018,0.559,0.5,50,212,23
52,6,22.63,4.71,21.485,1023,10.5,5.16,0.547,0.5,21,202.5,22
52,6,22.59,4.71,19.451,1719,10.6,4.933,0.556,0.5,13,206,23
52,5,24.95,1.71,16.643,1142,10.6,5.059,0.59,0.5,51,235,23
52,6,22.6,4.71,20.453,1937,10.6,5.13,0.59,0.5,18,225,21
52,5,24.2,1.71,17.064,1833,10.6,5.201,0.638,0.5,35,235.5,25
52,5,24.55,5.14,14.838,2028,10.6,5.061,0.528,0.5,46,211.5,22
52,6,22.63,4.71,21.507,1183,10.6,4.984,0.539,0.5,21,201.5,22
52,5,24.53,5.14,16.463,1176,10.6,5.243,0.645,0.5,35,226,23
52,5,24.39,1.71,16.408,780,10.7,5.123,0.572,0.5,35,226.5,21
52,6,22.62,4.71,22.021,1820,10.7,4.935,0.505,0.5,20,200,23
52,5,24.56,5.14,15.463,1363,10.7,5.095,0.554,0.5,45,221.5,20
52,5,24.76,1.71,15.079,1484,10.7,5.047,0.525,0.5,50,214.5,23
52,5,24.2,1.71,16.684,1093,10.8,5.215,0.59,0.5,35,224,25
52,5,23.81,5.43,16.045,895,10.8,5.029,0.557,0.5,50,214,20
52,5,24.54,5.14,16.558,2047,10.8,5.188,0.591,0.5,47,231.5,23
52,6,22.63,4.71,20.655,1844,10.9,5.116,0.469,0.5,18,188,22
52,5,24.76,1.71,15.379,1443,10.9,5.011,0.587,0.5,50,213,23
